Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1972-06-01 00:00:00-04:00,0.0,0.719263626270166,0.7132193602974752,0.7181647419929504,825600,0.0,0.0
1972-06-02 00:00:00-04:00,0.7258568534099844,0.7329999989266585,0.7258568534099844,0.7313516736030579,2496000,0.0,0.0
1972-06-05 00:00:00-04:00,0.7313521374253177,0.7395941717181426,0.7297038110563513,0.7324510216712952,960000,0.0,0.0
1972-06-06 00:00:00-04:00,0.732450702720042,0.7340990283712323,0.7016799449920654,0.7016799449920654,1824000,0.0,0.0
1972-06-07 00:00:00-04:00,0.7016801559729826,0.7049772107145386,0.698932945728302,0.698932945728302,604800,0.0,0.0
1972-06-08 00:00:00-04:00,0.6989324567930698,0.707723925873952,0.6983830151284932,0.7000313401222229,1180800,0.0,0.0
1972-06-09 00:00:00-04:00,0.7000317359081841,0.7011306198586273,0.6912402618567528,0.6967350840568542,451200,0.0,0.0
1972-06-12 00:00:00-04:00,0.6994822431751163,0.7016800109165221,0.6994822431751163,0.7011305689811707,153600,0.0,0.0
1972-06-13 00:00:00-04:00,0.7044273137488694,0.7302526831626892,0.7044273137488694,0.7302526831626892,700800,0.0,0.0
1972-06-14 00:00:00-04:00,0.734099431778813,0.7461879647594889,0.734099431778813,0.7428913116455078,787200,0.0,0.0
1972-06-15 00:00:00-04:00,0.7428907813816458,0.7516822525250862,0.7395937281730106,0.7423413395881653,787200,0.0,0.0
1972-06-16 00:00:00-04:00,0.7401433305886737,0.7401433305886737,0.7308024156246343,0.7373961210250854,576000,0.0,0.0
1972-06-19 00:00:00-04:00,0.7346488302755473,0.7346488302755473,0.7297038508986493,0.7340993881225586,720000,0.0,0.0
1972-06-20 00:00:00-04:00,0.7395937443875115,0.7461874485015869,0.7395937443875115,0.7461874485015869,460800,0.0,0.0
1972-06-21 00:00:00-04:00,0.7461877981040927,0.7527815053074396,0.7417922616004944,0.7417922616004944,1872000,0.0,0.0
1972-06-22 00:00:00-04:00,0.7417918977946848,0.7428907813816458,0.7384948445860496,0.7423413395881653,604800,0.0,0.0
1972-06-23 00:00:00-04:00,0.7439899422546393,0.751133090679899,0.7439899422546393,0.7505836486816406,787200,0.0,0.0
1972-06-26 00:00:00-04:00,0.749484658241272,0.749484658241272,0.7456381623518519,0.749484658241272,470400,0.0,0.0
1972-06-27 00:00:00-04:00,0.7494851271739359,0.751682896229921,0.7384954769978171,0.7439903020858765,1008000,0.0,0.0
1972-06-28 00:00:00-04:00,0.7428909898902215,0.7428909898902215,0.7384950518608093,0.7384950518608093,57600,0.0,0.0
1972-06-29 00:00:00-04:00,0.732450767867494,0.732450767867494,0.7275053880262407,0.7286046743392944,326400,0.0,0.0
1972-06-30 00:00:00-04:00,0.7313520575085497,0.7461877981040927,0.7313520575085497,0.7417922616004944,441600,0.0,0.0
1972-07-03 00:00:00-04:00,0.7416160335211706,0.7416160335211706,0.7372150192589807,0.7394155263900757,422400,0.002188,0.0
1972-07-05 00:00:00-04:00,0.7394155224779738,0.7680237268287825,0.7383152689182476,0.7625224590301514,1065600,0.0,0.0
1972-07-06 00:00:00-04:00,0.7658230137621236,0.7735251895583988,0.7658230137621236,0.7724249362945557,1008000,0.0,0.0
1972-07-07 00:00:00-04:00,0.7724250310653997,0.7834283709526062,0.7713247776665636,0.7834283709526062,1094400,0.0,0.0
1972-07-10 00:00:00-04:00,0.7801272262613252,0.7801272262613252,0.7658231258392334,0.7658231258392334,1344000,0.0,0.0
1972-07-11 00:00:00-04:00,0.7658231258392334,0.7718749226254157,0.7625223655646426,0.7658231258392334,739200,0.0,0.0
1972-07-12 00:00:00-04:00,0.7658233367299581,0.771875135182671,0.7614219188690186,0.7614219188690186,604800,0.0,0.0
1972-07-13 00:00:00-04:00,0.7614221573557184,0.7614221573557184,0.7537199758988147,0.7559208869934082,422400,0.0,0.0
1972-07-14 00:00:00-04:00,0.7570206522941589,0.7630724487350167,0.7570206522941589,0.7570206522941589,364800,0.0,0.0
1972-07-17 00:00:00-04:00,0.757020704948961,0.757020704948961,0.7361146807670593,0.7361146807670593,547200,0.0,0.0
1972-07-18 00:00:00-04:00,0.7317134336633729,0.7317134336633729,0.7163090760534596,0.7256616353988647,1161600,0.0,0.0
1972-07-19 00:00:00-04:00,0.7328135655173453,0.7449171600339839,0.7328135655173453,0.737214982509613,1219200,0.0,0.0
1972-07-20 00:00:00-04:00,0.7355643136219955,0.7355643136219955,0.7306131720542908,0.7306131720542908,643200,0.0,0.0
1972-07-21 00:00:00-04:00,0.7306129377536392,0.747667670249939,0.7289621548109351,0.747667670249939,1420800,0.0,0.0
1972-07-24 00:00:00-04:00,0.7553701858701194,0.7724253289782599,0.7553701858701194,0.7691245675086975,2448000,0.0,0.0
1972-07-25 00:00:00-04:00,0.769124600627085,0.769124600627085,0.7641730552599504,0.7674738168716431,316800,0.0,0.0
1972-07-26 00:00:00-04:00,0.7674734306657897,0.7746254801750183,0.7669233040073408,0.7746254801750183,806400,0.0,0.0
1972-07-27 00:00:00-04:00,0.7746254428222419,0.7806772387227525,0.7713246830307126,0.7724249362945557,700800,0.0,0.0
1972-07-28 00:00:00-04:00,0.7691243833379904,0.7691243833379904,0.7619719293008066,0.7625224590301514,355200,0.0,0.0
1972-07-31 00:00:00-04:00,0.7625223547158209,0.7647228615342403,0.7526192681340802,0.7553699016571045,902400,0.0,0.0
1972-08-01 00:00:00-04:00,0.7553701858701194,0.7691245675086975,0.7542699320469319,0.7691245675086975,1843200,0.0,0.0
1972-08-02 00:00:00-04:00,0.7713243465410403,0.7779262661933899,0.7713243465410403,0.7779262661933899,1286400,0.0,0.0
1972-08-03 00:00:00-04:00,0.7779266851320464,0.7823281015869836,0.7746255220534899,0.780677318572998,662400,0.0,0.0
1972-08-04 00:00:00-04:00,0.7834287119970942,0.80103357994112,0.7834287119970942,0.7988330721855164,902400,0.0,0.0
1972-08-07 00:00:00-04:00,0.7988326098860764,0.8120364546775818,0.7966321034039472,0.8120364546775818,700800,0.0,0.0
1972-08-08 00:00:00-04:00,0.8120369822807656,0.8197391629219055,0.8021342937277648,0.8197391629219055,1123200,0.0,0.0
1972-08-09 00:00:00-04:00,0.8197386169730176,0.8362436241684601,0.8180882371382809,0.8323923349380493,2054400,0.0,0.0
1972-08-10 00:00:00-04:00,0.8323929667470052,0.8334932208052859,0.828542077543023,0.831842839717865,547200,0.0,0.0
1972-08-11 00:00:00-04:00,0.8290918469429016,0.8290918469429016,0.8219397956994547,0.8290918469429016,297600,0.0,0.0
1972-08-14 00:00:00-04:00,0.8285416678050382,0.8285416678050382,0.8098361492156982,0.8098361492156982,499200,0.0,0.0
1972-08-15 00:00:00-04:00,0.8098366570547114,0.8164385852292071,0.7922313809394836,0.7922313809394836,5212800,0.0,0.0
1972-08-16 00:00:00-04:00,0.7922309907799934,0.7944314981045425,0.7801273945959347,0.7812276482582092,844800,0.0,0.0
1972-08-17 00:00:00-04:00,0.781227403025798,0.785628819242782,0.7746254801750183,0.7746254801750183,518400,0.0,0.0
1972-08-18 00:00:00-04:00,0.7768264205883693,0.7828782170208797,0.7768264205883693,0.781777560710907,134400,0.0,0.0
1972-08-21 00:00:00-04:00,0.7806775715463738,0.7806775715463738,0.7641729596536251,0.7652732133865356,796800,0.0,0.0
1972-08-22 00:00:00-04:00,0.7652726952115142,0.7658228217054724,0.7614214068045342,0.7619715332984924,2409600,0.0,0.0
1972-08-23 00:00:00-04:00,0.7619715332984924,0.7691239836184942,0.7619715332984924,0.7619715332984924,384000,0.0,0.0
1972-08-24 00:00:00-04:00,0.7619715332984924,0.7636223157296395,0.7619715332984924,0.7619715332984924,499200,0.0,0.0
1972-08-25 00:00:00-04:00,0.7625222839747241,0.7702244600740686,0.7625222839747241,0.7680235505104065,960000,0.0,0.0
1972-08-28 00:00:00-04:00,0.7680237268287825,0.7740755243567584,0.7625224590301514,0.7625224590301514,1584000,0.0,0.0
1972-08-29 00:00:00-04:00,0.7625225472554765,0.7696745991706848,0.7625225472554765,0.7696745991706848,537600,0.0,0.0
1972-08-30 00:00:00-04:00,0.7696744986055171,0.7718750056920556,0.762522447624791,0.7636227011680603,211200,0.0,0.0
