Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-12-12 00:00:00-05:00,0.09883446991443634,0.09926416115370361,0.09883446991443634,0.09883446991443634,469033600,0.0,0.0
1980-12-15 00:00:00-05:00,0.09410791985762396,0.09410791985762396,0.09367822855710983,0.09367822855710983,175884800,0.0,0.0
1980-12-16 00:00:00-05:00,0.08723211594284744,0.08723211594284744,0.08680243045091629,0.08680243045091629,105728000,0.0,0.0
1980-12-17 00:00:00-05:00,0.08895089477300644,0.08938058612490243,0.08895089477300644,0.08895089477300644,86441600,0.0,0.0
1980-12-18 00:00:00-05:00,0.09152974933385849,0.09195943470958311,0.09152974933385849,0.09152974933385849,73449600,0.0,0.0
1980-12-19 00:00:00-05:00,0.09711573272943497,0.09754542404081062,0.09711573272943497,0.09711573272943497,48630400,0.0,0.0
1980-12-22 00:00:00-05:00,0.10184232145547867,0.10227278159921513,0.10184232145547867,0.10184232145547867,37363200,0.0,0.0
1980-12-23 00:00:00-05:00,0.10613993555307388,0.10656962675861077,0.10613993555307388,0.10613993555307388,46950400,0.0,0.0
1980-12-24 00:00:00-05:00,0.11172586679458618,0.11215555792317917,0.11172586679458618,0.11172586679458618,48003200,0.0,0.0
1980-12-26 00:00:00-05:00,0.12203912436962128,0.12246881539447117,0.12203912436962128,0.12203912436962128,55574400,0.0,0.0
1980-12-29 00:00:00-05:00,0.12375788390636444,0.12418757495521296,0.12375788390636444,0.12375788390636444,93161600,0.0,0.0
1980-12-30 00:00:00-05:00,0.12117980153245032,0.12117980153245032,0.12075012177228928,0.12075012177228928,68880000,0.0,0.0
1980-12-31 00:00:00-05:00,0.11774230884487344,0.11774230884487344,0.11731261759996414,0.11731261759996414,35750400,0.0,0.0
1981-01-02 00:00:00-05:00,0.11860167235136032,0.11946105478677137,0.11860167235136032,0.11860167235136032,21660800,0.0,0.0
1981-01-05 00:00:00-05:00,0.11645327255932593,0.11645327255932593,0.11602359265089035,0.11602359265089035,35728000,0.0,0.0
1981-01-06 00:00:00-05:00,0.1112961632055392,0.1112961632055392,0.1108664721250534,0.1108664721250534,45158400,0.0,0.0
1981-01-07 00:00:00-05:00,0.10656962675861077,0.10656962675861077,0.10613993555307388,0.10613993555307388,55686400,0.0,0.0
1981-01-08 00:00:00-05:00,0.10442119572096865,0.10442119572096865,0.1039915159344673,0.10399151593446732,39827200,0.0,0.0
1981-01-09 00:00:00-05:00,0.10957743972539902,0.11000713092104364,0.10957743972539902,0.10957743972539902,21504000,0.0,0.0
1981-01-12 00:00:00-05:00,0.10957746084159534,0.10957746084159534,0.10871808975934981,0.10871808975934982,23699200,0.0,0.0
1981-01-13 00:00:00-05:00,0.10528056455638804,0.10528056455638804,0.1048508733510971,0.1048508733510971,23049600,0.0,0.0
1981-01-14 00:00:00-05:00,0.10528053343296051,0.10571022451122455,0.10528053343296051,0.10528053343296051,14291200,0.0,0.0
1981-01-15 00:00:00-05:00,0.10742902755737305,0.10828839864088821,0.10742902755737305,0.10742902755737305,14067200,0.0,0.0
1981-01-16 00:00:00-05:00,0.10699932411809036,0.10699932411809036,0.10656963288784027,0.10656963288784027,13395200,0.0,0.0
1981-01-19 00:00:00-05:00,0.11301494389772417,0.11344463508407829,0.11301494389772417,0.11301494389772415,41574400,0.0,0.0
1981-01-20 00:00:00-05:00,0.11000713092104364,0.11000713092104364,0.10957743972539902,0.10957743972539902,30083200,0.0,0.0
1981-01-21 00:00:00-05:00,0.11172586679458618,0.11258523757712458,0.11172586679458618,0.11172586679458618,15904000,0.0,0.0
