Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1993-03-31 00:00:00-05:00,25.5161831883474,25.586524148205008,25.42825698852539,25.42825698852539,111600,0.0,0.0,0.0
1993-04-01 00:00:00-05:00,25.46342871703678,25.46342871703678,25.287576308769953,25.34033203125,129500,0.0,0.0,0.0
1993-04-02 00:00:00-05:00,25.129320581275298,25.129320581275298,24.812786102294925,24.812786102294922,59400,0.0,0.0,0.0
1993-04-05 00:00:00-04:00,25.006202522891197,25.006202522891197,24.865520652157635,24.935861587524414,172200,0.0,0.0,0.0
1993-04-06 00:00:00-04:00,24.98862094690304,24.98862094690304,24.795183346328844,24.865524291992188,129700,0.0,0.0,0.0
1993-04-07 00:00:00-04:00,24.90068973597714,24.95344543457031,24.84793403738397,24.953445434570312,28000,0.0,0.0,0.0
1993-04-08 00:00:00-04:00,25.05897112774361,25.05897112774361,24.81277772719034,24.918289184570312,180800,0.0,0.0,0.0
1993-04-12 00:00:00-04:00,25.16448517482813,25.287581887772784,25.129314685415373,25.269996643066406,348500,0.0,0.0,0.0
1993-04-13 00:00:00-04:00,25.252388196521334,25.41065525346332,25.234802967972225,25.322729110717773,146100,0.0,0.0,0.0
1993-04-14 00:00:00-04:00,25.3403362213156,25.35792146505003,25.269995246377874,25.287580490112305,119600,0.0,0.0,0.0
1993-04-15 00:00:00-04:00,25.269995246377874,25.3403362213156,25.18206902770572,25.287580490112305,148600,0.0,0.0,0.0
1993-04-16 00:00:00-04:00,25.30516573384674,25.3403362213156,25.252410002643444,25.287580490112305,47900,0.0,0.0,0.0
1993-04-19 00:00:00-04:00,25.287586990015466,25.35792798303359,25.164490252233747,25.18207550048828,157000,0.0,0.0,0.0
1993-04-20 00:00:00-04:00,25.14688230815687,25.18205277292352,24.9006890547903,25.058956146240234,279500,0.0,0.0,0.0
1993-04-21 00:00:00-04:00,25.111722796150808,25.111722796150808,24.971040875724192,25.0413818359375,67900,0.0,0.0,0.0
1993-04-22 00:00:00-04:00,24.935862982086572,25.146885799988574,24.72484016418457,24.72484016418457,97700,0.0,0.0,0.0
1993-04-23 00:00:00-04:00,24.672094715663366,24.742435684204104,24.584168504987446,24.619338989257812,106000,0.0,0.0,0.0
1993-04-26 00:00:00-04:00,24.63691662403214,24.724842807558307,24.3555528367484,24.425893783569336,62600,0.0,0.0,0.0
1993-04-27 00:00:00-04:00,24.390732865727525,24.689682006835938,24.390732865727525,24.689682006835938,156800,0.0,0.0,0.0
1993-04-28 00:00:00-04:00,24.654508077443115,24.707263800861323,24.601752354024907,24.63692283630371,85900,0.0,0.0,0.0
1993-04-29 00:00:00-04:00,24.68967211627757,24.742427825927734,24.548990223877126,24.742427825927734,85000,0.0,0.0,0.0
1993-04-30 00:00:00-04:00,24.830353135162415,24.918279314819507,24.77759742736816,24.777597427368164,88500,0.0,0.0,0.0
1993-05-03 00:00:00-04:00,24.81276495063255,24.935861587524418,24.707253547582372,24.935861587524414,80500,0.0,0.0,0.0
1993-05-04 00:00:00-04:00,24.988616078819764,25.111712709749913,24.953445612839722,25.023786544799805,149100,0.0,0.0,0.0
1993-05-05 00:00:00-04:00,25.02379433057821,25.182061476730848,25.02379433057821,25.094135284423828,109000,0.0,0.0,0.0
1993-05-06 00:00:00-04:00,25.0589660451382,25.07655128446812,24.988625087818512,25.006210327148438,54700,0.0,0.0,0.0
1993-05-07 00:00:00-04:00,25.023786366027874,25.023786366027874,24.91827496884153,24.953445434570312,68000,0.0,0.0,0.0
1993-05-10 00:00:00-04:00,24.988625087818512,25.146892241787807,24.988625087818512,25.006210327148438,113900,0.0,0.0,0.0
1993-05-11 00:00:00-04:00,25.006217203220398,25.11172866821289,24.935876226558737,25.11172866821289,42600,0.0,0.0,0.0
1993-05-12 00:00:00-04:00,25.006200969637195,25.09412713338416,25.006200969637195,25.076541900634766,31000,0.0,0.0,0.0
1993-05-13 00:00:00-04:00,24.971035022613762,24.971035022613762,24.760012191436743,24.777597427368164,129100,0.0,0.0,0.0
1993-05-14 00:00:00-04:00,24.777591182426974,24.84793210842393,24.742420719428498,24.760005950927734,63500,0.0,0.0,0.0
1993-05-17 00:00:00-04:00,24.830357113545954,24.847942352294925,24.724845681052134,24.847942352294922,34000,0.0,0.0,0.0
1993-05-18 00:00:00-04:00,24.865521344517177,24.88310657884852,24.742424704197784,24.830350875854492,105200,0.0,0.0,0.0
1993-05-19 00:00:00-04:00,24.830360047276198,25.34033203125,24.67209287983605,25.34033203125,50200,0.0,0.0,0.0
1993-05-20 00:00:00-04:00,25.340328373628502,25.410669326782223,25.28757265876321,25.410669326782227,98200,0.0,0.0,0.0
1993-05-21 00:00:00-04:00,25.42826897605171,25.463439472560776,25.164490252233747,25.18207550048828,221400,0.0,0.0,0.0
1993-05-24 00:00:00-04:00,25.23482475890901,25.375506708784464,25.23482475890901,25.287580490112305,30500,0.0,0.0,0.0
1993-05-25 00:00:00-04:00,25.39308775373005,25.39308775373005,25.34033203125,25.34033203125,191800,0.0,0.0,0.0
1993-05-26 00:00:00-04:00,25.410672704841765,25.674451314234584,25.393087464215576,25.6568660736084,102400,0.0,0.0,0.0
1993-05-27 00:00:00-04:00,25.692032057120677,25.692032057120677,25.533764919191803,25.56893539428711,53800,0.0,0.0,0.0
1993-05-28 00:00:00-04:00,25.551348439067006,25.551348439067006,25.322740366315546,25.445837020874023,79100,0.0,0.0,0.0
1993-06-01 00:00:00-04:00,25.533760932436717,25.779954219664067,25.49859046283281,25.692028045654297,28300,0.0,0.0,0.0
1993-06-02 00:00:00-04:00,25.621695592356023,25.74479227673934,25.516184148598892,25.6568660736084,20300,0.0,0.0,0.0
1993-06-03 00:00:00-04:00,25.604105869382412,25.604105869382412,25.51617968164415,25.56893539428711,21600,0.0,0.0,0.0
1993-06-04 00:00:00-04:00,25.498586132083783,25.498586132083783,25.37548950937717,25.481000900268555,32000,0.0,0.0,0.0
1993-06-07 00:00:00-04:00,25.53376547583583,25.53376547583583,25.393083572387695,25.393083572387695,121400,0.0,0.0,0.0
1993-06-08 00:00:00-04:00,25.322747380478578,25.322747380478578,25.164480209350586,25.164480209350586,104500,0.0,0.0,0.0
1993-06-09 00:00:00-04:00,25.252389907836914,25.357901286281916,25.217219448355248,25.252389907836914,43300,0.0,0.0,0.0
1993-06-10 00:00:00-04:00,25.234826153653646,25.287581887772784,25.18207041953451,25.269996643066406,17900,0.0,0.0,0.0
1993-06-11 00:00:00-04:00,25.357916392473737,25.41067211312382,25.269990191390264,25.37550163269043,647400,0.0,0.0,0.0
1993-06-14 00:00:00-04:00,25.410672994556734,25.428258235383414,25.34033203125,25.34033203125,64200,0.0,0.0,0.0
1993-06-15 00:00:00-04:00,25.375506708784464,25.393091952518894,25.287580490112305,25.287580490112305,142400,0.0,0.0,0.0
1993-06-16 00:00:00-04:00,25.287576308769953,25.34033203125,25.21723534546322,25.34033203125,330900,0.0,0.0,0.0
1993-06-17 00:00:00-04:00,25.393086508596586,25.42825698852539,25.34033078870338,25.42825698852539,37400,0.0,0.0,0.0
1993-06-18 00:00:00-04:00,25.41367116269101,25.41367116269101,25.218862533569336,25.218862533569336,58500,0.318,0.0,0.0
1993-06-21 00:00:00-04:00,25.289680609272004,25.289680609272004,25.23655102816009,25.271970748901367,29300,0.0,0.0,0.0
1993-06-22 00:00:00-04:00,25.307417062818168,25.307417062818168,25.254287425877333,25.28970718383789,137500,0.0,0.0,0.0
1993-06-23 00:00:00-04:00,25.289678313454136,25.289678313454136,25.059450149536136,25.059450149536133,227600,0.0,0.0,0.0
1993-06-24 00:00:00-04:00,25.130304188907896,25.395952224731445,25.130304188907896,25.395952224731445,243700,0.0,0.0,0.0
1993-06-25 00:00:00-04:00,25.378231048583984,25.449070493241578,25.360521187419582,25.378231048583984,44800,0.0,0.0,0.0
1993-06-28 00:00:00-04:00,25.502201814829192,25.66159057617187,25.466782090086372,25.661590576171875,439900,0.0,0.0,0.0
1993-06-29 00:00:00-04:00,25.626188992461945,25.626188992461945,25.50221986810311,25.537639617919922,207500,0.0,0.0,0.0
1993-06-30 00:00:00-04:00,25.573059367736732,25.626188992461945,25.50221986810311,25.537639617919922,437600,0.0,0.0,0.0
1993-07-01 00:00:00-04:00,25.573048449690056,25.573048449690056,25.43136951091061,25.46678924560547,605700,0.0,0.0,0.0
1993-07-02 00:00:00-04:00,25.37824099347308,25.39595086157739,25.236562048638618,25.325111389160156,285400,0.0,0.0,0.0
1993-07-06 00:00:00-04:00,25.289678313454136,25.360517748505828,25.02403043201029,25.059450149536133,246400,0.0,0.0,0.0
1993-07-07 00:00:00-04:00,25.041745487613692,25.165714524681086,25.041745487613692,25.130294799804688,343700,0.0,0.0,0.0
1993-07-08 00:00:00-04:00,25.148006372750846,25.466783918320925,25.11258664546528,25.413654327392578,248200,0.0,0.0,0.0
1993-07-09 00:00:00-04:00,25.413674725021565,25.484514236450195,25.360545091450092,25.484514236450195,378200,0.0,0.0,0.0
1993-07-12 00:00:00-04:00,25.44907937825804,25.4844991129529,25.41365964356318,25.46678924560547,373700,0.0,0.0,0.0
1993-07-13 00:00:00-04:00,25.484504978442736,25.55534446413681,25.307406264207554,25.449085235595703,389600,0.0,0.0,0.0
1993-07-14 00:00:00-04:00,25.4668001182863,25.60847911755354,25.449090243377896,25.537639617919922,617300,0.0,0.0,0.0
1993-07-15 00:00:00-04:00,25.51990954922434,25.51990954922434,25.378230662066954,25.431360244750977,443800,0.0,0.0,0.0
1993-07-16 00:00:00-04:00,25.449072536809485,25.466782399395992,25.325103498703943,25.360523223876953,216400,0.0,0.0,0.0
1993-07-19 00:00:00-04:00,25.360534806588074,25.360534806588074,25.271985453213116,25.342824935913086,188200,0.0,0.0,0.0
1993-07-20 00:00:00-04:00,25.325105009178667,25.413654327392578,25.201135963679192,25.413654327392578,68500,0.0,0.0,0.0
1993-07-21 00:00:00-04:00,25.378242355676544,25.395952224731445,25.30740287945693,25.395952224731445,142700,0.0,0.0,0.0
1993-07-22 00:00:00-04:00,25.360541536566917,25.39596128731631,25.218862533569336,25.218862533569336,632400,0.0,0.0,0.0
1993-07-23 00:00:00-04:00,25.271985453213116,25.342824935913082,25.254275582538124,25.342824935913086,286200,0.0,0.0,0.0
1993-07-26 00:00:00-04:00,25.413674725021565,25.53764387002167,25.413674725021565,25.484514236450195,121300,0.0,0.0,0.0
1993-07-27 00:00:00-04:00,25.50220898030033,25.519918847647762,25.378239908868316,25.46678924560547,92800,0.0,0.0,0.0
1993-07-28 00:00:00-04:00,25.413654327392578,25.466783918320925,25.378234600107014,25.413654327392578,30800,0.0,0.0,0.0
1993-07-29 00:00:00-04:00,25.46679617444922,25.626185023941602,25.43137643011758,25.55534553527832,331000,0.0,0.0,0.0
1993-07-30 00:00:00-04:00,25.55533323653484,25.55533323653484,25.378234600107014,25.413654327392578,75300,0.0,0.0,0.0
1993-08-02 00:00:00-04:00,25.44909448073588,25.573063625735987,25.44909448073588,25.484514236450195,41300,0.0,0.0,0.0
1993-08-03 00:00:00-04:00,25.537647544013133,25.60848706563314,25.413678381178116,25.502227783203125,81600,0.0,0.0,0.0
1993-08-04 00:00:00-04:00,25.50222778320313,25.555357424418133,25.43138826158312,25.502227783203125,434000,0.0,0.0,0.0
1993-08-05 00:00:00-04:00,25.502214849866256,25.502214849866256,25.413665492748663,25.449085235595703,36800,0.0,0.0,0.0
1993-08-06 00:00:00-04:00,25.519933992164514,25.53764387002167,25.44909448073588,25.484514236450195,402300,0.0,0.0,0.0
1993-08-09 00:00:00-04:00,25.555344976386944,25.697023950615005,25.50221536105142,25.626184463500977,828200,0.0,0.0,0.0
1993-08-10 00:00:00-04:00,25.60848999023437,25.62619987266192,25.573070225379276,25.608489990234375,604900,0.0,0.0,0.0
1993-08-11 00:00:00-04:00,25.590780107806825,25.679329519944567,25.590780107806825,25.608489990234375,542200,0.0,0.0,0.0
1993-08-12 00:00:00-04:00,25.67931861718716,25.67931861718716,25.449090243377896,25.537639617919922,303700,0.0,0.0,0.0
1993-08-13 00:00:00-04:00,25.555328241015406,25.590747961377176,25.555328241015406,25.57303810119629,103500,0.0,0.0,0.0
1993-08-16 00:00:00-04:00,25.59075833023744,25.78556687115966,25.59075833023744,25.7147274017334,241800,0.0,0.0,0.0
1993-08-17 00:00:00-04:00,25.697020659646356,25.803279876708984,25.697020659646356,25.803279876708984,369300,0.0,0.0,0.0
1993-08-18 00:00:00-04:00,25.8918243199892,25.99808351692486,25.874114453833258,25.94495391845703,414300,0.0,0.0,0.0
1993-08-19 00:00:00-04:00,25.962663784612975,25.962663784612975,25.909534186145144,25.94495391845703,28500,0.0,0.0,0.0
1993-08-20 00:00:00-04:00,25.89182989268804,25.962669372558597,25.8741200227204,25.962669372558594,80700,0.0,0.0,0.0
1993-08-23 00:00:00-04:00,25.856410565640285,25.927250046642037,25.856410565640285,25.9095401763916,15600,0.0,0.0,0.0
1993-08-24 00:00:00-04:00,25.909532329051213,26.192890167236328,25.909532329051213,26.192890167236328,273400,0.0,0.0,0.0
1993-08-25 00:00:00-04:00,26.192914813273664,26.31688398412756,26.15749505017255,26.21062469482422,242300,0.0,0.0,0.0
1993-08-26 00:00:00-04:00,26.228307723999023,26.36998663135351,26.12204854348316,26.228307723999023,120000,0.0,0.0,0.0
1993-08-27 00:00:00-04:00,26.15749505017255,26.210624694824222,26.15749505017255,26.21062469482422,25700,0.0,0.0,0.0
1993-08-30 00:00:00-04:00,26.228318474976245,26.352287569726304,26.228318474976245,26.31686782836914,183500,0.0,0.0,0.0
1993-08-31 00:00:00-04:00,26.299163107904008,26.38771247863769,26.263743359610537,26.387712478637695,66500,0.0,0.0,0.0
1993-09-01 00:00:00-04:00,26.29914435648149,26.40540352559859,26.29914435648149,26.35227394104004,136500,0.0,0.0,0.0
1993-09-02 00:00:00-04:00,26.369988282628746,26.40540801168533,26.246019230930692,26.263729095458984,472400,0.0,0.0,0.0
1993-09-03 00:00:00-04:00,26.24604195597358,26.3168814754229,26.21062219624892,26.281461715698242,630500,0.0,0.0,0.0
1993-09-07 00:00:00-04:00,26.281447841483832,26.316867582510092,26.068929395326283,26.10434913635254,196400,0.0,0.0,0.0
1993-09-08 00:00:00-04:00,26.10434983099619,26.10434983099619,25.838701766230283,26.01580047607422,269900,0.0,0.0,0.0
1993-09-09 00:00:00-04:00,25.90954841867737,26.086647177520007,25.90954841867737,26.068937301635742,239200,0.0,0.0,0.0
1993-09-10 00:00:00-04:00,26.139752197265626,26.316850789388024,26.104332478841147,26.29914093017578,106500,0.0,0.0,0.0
1993-09-13 00:00:00-04:00,26.38770731108346,26.38770731108346,26.316867828369144,26.31686782836914,66900,0.0,0.0,0.0
1993-09-14 00:00:00-04:00,26.246044457925336,26.246044457925336,26.122075287071436,26.21062469482422,184500,0.0,0.0,0.0
1993-09-15 00:00:00-04:00,26.104362917074937,26.29917159556057,26.015813517763284,26.281461715698242,101000,0.0,0.0,0.0
1993-09-16 00:00:00-04:00,26.24602754512885,26.263737415267265,26.157478194436784,26.175188064575195,54300,0.0,0.0,0.0
1993-09-17 00:00:00-04:00,26.160077765075766,26.17789798153699,26.088796899230875,26.12443733215332,200900,0.286,0.0,0.0
1993-09-20 00:00:00-04:00,26.160077972621995,26.21353862242981,25.910594940185547,25.910594940185547,57800,0.0,0.0,0.0
1993-09-21 00:00:00-04:00,25.946240411288496,25.98188085141389,25.554195569909137,25.82149887084961,318200,0.0,0.0,0.0
1993-09-22 00:00:00-04:00,25.910588334310063,26.070970242844307,25.87494791019134,26.035329818725586,439700,0.0,0.0,0.0
1993-09-23 00:00:00-04:00,26.10660422489382,26.195705263204037,26.070963809569733,26.177885055541992,88500,0.0,0.0,0.0
1993-09-24 00:00:00-04:00,26.142261226510836,26.160081445479147,26.070980350637598,26.10662078857422,53500,0.0,0.0,0.0
1993-09-27 00:00:00-04:00,26.302641616810984,26.391742706298828,26.302641616810984,26.391742706298828,274600,0.0,0.0,0.0
1993-09-28 00:00:00-04:00,26.409562501920252,26.409562501920252,26.320461413857096,26.338281631469727,158300,0.0,0.0,0.0
1993-09-29 00:00:00-04:00,26.33828475340968,26.409565632309302,26.213543215335346,26.249183654785156,221000,0.0,0.0,0.0
1993-09-30 00:00:00-04:00,26.249179415800132,26.30264006634148,26.142258114717446,26.19571876525879,99300,0.0,0.0,0.0
1993-10-01 00:00:00-04:00,26.160067941178806,26.356090248639955,26.124427521640413,26.320449829101562,22700,0.0,0.0,0.0
1993-10-04 00:00:00-04:00,26.35609245300293,26.35609245300293,26.284811607964382,26.35609245300293,1038500,0.0,0.0,0.0
1993-10-05 00:00:00-04:00,26.409550877947538,26.409550877947538,26.231348780255587,26.320449829101562,436500,0.0,0.0,0.0
1993-10-06 00:00:00-04:00,26.338281349761054,26.445202654293237,26.302640914916992,26.302640914916992,209200,0.0,0.0,0.0
1993-10-07 00:00:00-04:00,26.338269293308258,26.338269293308258,26.21352782845497,26.231348037719727,59400,0.0,0.0,0.0
1993-10-08 00:00:00-04:00,26.302631083142966,26.320451293903904,26.070968343250787,26.266990661621094,54400,0.0,0.0,0.0
1993-10-11 00:00:00-04:00,26.320449829101562,26.37391045840915,26.320449829101562,26.320449829101562,467100,0.0,0.0,0.0
1993-10-12 00:00:00-04:00,26.35609245300293,26.37391266426257,26.338272241743294,26.35609245300293,26200,0.0,0.0,0.0
1993-10-13 00:00:00-04:00,26.37391266426257,26.37391266426257,26.320452030483658,26.35609245300293,139100,0.0,0.0,0.0
1993-10-14 00:00:00-04:00,26.463020271229965,26.69468307495117,26.391739408546517,26.694683074951172,108100,0.0,0.0,0.0
1993-10-15 00:00:00-04:00,26.81941619432305,26.890697034706633,26.748135353939468,26.837236404418945,1502500,0.0,0.0,0.0
1993-10-18 00:00:00-04:00,26.819409866942546,26.819409866942546,26.730308837484266,26.765949249267578,722400,0.0,0.0,0.0
1993-10-19 00:00:00-04:00,26.730322502028773,26.783783147032832,26.5699405670166,26.5699405670166,880100,0.0,0.0,0.0
1993-10-20 00:00:00-04:00,26.65903810678675,26.65903810678675,26.552116830957388,26.60557746887207,230400,0.0,0.0,0.0
1993-10-21 00:00:00-04:00,26.62340121202066,26.62340121202066,26.534300137013897,26.5699405670166,56200,0.0,0.0,0.0
1993-10-22 00:00:00-04:00,26.605589582592327,26.712510907103752,26.445207595825195,26.445207595825195,390700,0.0,0.0,0.0
1993-10-25 00:00:00-04:00,26.463018848050023,26.55211992161248,26.391737989200056,26.5164794921875,114500,0.0,0.0,0.0
1993-10-26 00:00:00-04:00,26.498661041259766,26.516481257158397,26.40955996176663,26.498661041259766,186200,0.0,0.0,0.0
1993-10-27 00:00:00-04:00,26.463018848050023,26.53429970689999,26.463018848050023,26.5164794921875,118400,0.0,0.0,0.0
1993-10-28 00:00:00-04:00,26.552130970818112,26.783793858482966,26.552130970818112,26.712512969970703,129600,0.0,0.0,0.0
1993-10-29 00:00:00-04:00,26.694692747842637,26.73033319209877,26.676872525714572,26.712512969970703,80700,0.0,0.0,0.0
1993-11-01 00:00:00-05:00,26.676865469195885,26.801606991095934,26.676865469195885,26.78378677368164,36400,0.0,0.0,0.0
1993-11-02 00:00:00-05:00,26.748129043375922,26.80158966105089,26.605567396242673,26.765949249267578,262100,0.0,0.0,0.0
1993-11-03 00:00:00-05:00,26.748145417916316,26.748145417916316,26.30263999789772,26.42738151550293,479100,0.0,0.0,0.0
1993-11-04 00:00:00-05:00,26.427390796112704,26.427390796112704,26.12444700411411,26.14226722717285,130400,0.0,0.0,0.0
1993-11-05 00:00:00-05:00,26.070968343250787,26.266990661621094,25.964047078685166,26.266990661621094,363200,0.0,0.0,0.0
1993-11-08 00:00:00-05:00,26.28482069749496,26.373921784605116,26.21353982780684,26.302640914916992,367600,0.0,0.0,0.0
1993-11-09 00:00:00-05:00,26.48083171702432,26.498651926793517,26.302629619332368,26.320449829101562,246900,0.0,0.0,0.0
1993-11-10 00:00:00-05:00,26.32045713035009,26.516479492187496,26.249176271500122,26.5164794921875,46500,0.0,0.0,0.0
1993-11-11 00:00:00-05:00,26.51648847883281,26.587769361840426,26.42738737507329,26.445207595825195,88900,0.0,0.0,0.0
1993-11-12 00:00:00-05:00,26.49865970701119,26.659041642023364,26.48083949200984,26.5699405670166,108200,0.0,0.0,0.0
1993-11-15 00:00:00-05:00,26.623406805768106,26.623406805768106,26.480845055804153,26.552125930786133,243300,0.0,0.0,0.0
1993-11-16 00:00:00-05:00,26.605578049868047,26.694679115004913,26.498656771703807,26.67685890197754,492600,0.0,0.0,0.0
1993-11-17 00:00:00-05:00,26.694693297007646,26.694693297007646,26.463030404577005,26.534311294555664,39600,0.0,0.0,0.0
1993-11-18 00:00:00-05:00,26.49863783711135,26.552098437993216,26.391716635347617,26.462997436523438,240800,0.0,0.0,0.0
1993-11-19 00:00:00-05:00,26.37391500949216,26.445195860869166,26.35609479664791,26.409555435180664,106000,0.0,0.0,0.0
1993-11-22 00:00:00-05:00,26.33828475340968,26.356104973134585,26.16008255616063,26.249183654785156,165300,0.0,0.0,0.0
1993-11-23 00:00:00-05:00,26.391742706298828,26.409562924196397,26.24918096311828,26.391742706298828,89700,0.0,0.0,0.0
1993-11-24 00:00:00-05:00,26.46302060946251,26.516481257158397,26.427380177665256,26.498661041259766,77200,0.0,0.0,0.0
1993-11-26 00:00:00-05:00,26.569940136324973,26.569940136324973,26.498659277475006,26.5164794921875,1019800,0.0,0.0,0.0
1993-11-29 00:00:00-05:00,26.587757563623178,26.64121820215593,26.40955543518066,26.409555435180664,517500,0.0,0.0,0.0
1993-11-30 00:00:00-05:00,26.39174108190144,26.552123033108135,26.373920865100697,26.42738151550293,230000,0.0,0.0,0.0
1993-12-01 00:00:00-05:00,26.56991863828717,26.587738838581124,26.462997436523438,26.462997436523438,379200,0.0,0.0,0.0
1993-12-02 00:00:00-05:00,26.516491072060997,26.552131517050327,26.463030404577005,26.534311294555664,352000,0.0,0.0,0.0
1993-12-03 00:00:00-05:00,26.516480492429192,26.641222000122074,26.516480492429192,26.64122200012207,306000,0.0,0.0,0.0
1993-12-06 00:00:00-05:00,26.676868854522706,26.765969952901205,26.676868854522706,26.730329513549805,99500,0.0,0.0,0.0
1993-12-07 00:00:00-05:00,26.73033319209877,26.748153414226834,26.676872525714572,26.712512969970703,88800,0.0,0.0,0.0
