Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-01-02 00:00:00-05:00,1.518549667124262,1.518549667124262,1.501487135887146,1.501487135887146,407940,0.0,0.0
1962-01-03 00:00:00-05:00,1.501487514702956,1.5146124362945557,1.501487514702956,1.5146124362945557,305955,0.0,0.0
1962-01-04 00:00:00-05:00,1.5146129839742275,1.5146129839742275,1.4988631116471443,1.4995193481445312,274575,0.0,0.0
1962-01-05 00:00:00-05:00,1.4975512991802027,1.4975512991802027,1.4673640161854369,1.4699890613555908,384405,0.0,0.0
1962-01-08 00:00:00-05:00,1.4686747261464368,1.4686747261464368,1.4306126453846406,1.4424248933792114,572685,0.0,0.0
1962-01-09 00:00:00-05:00,1.4489872289982804,1.4778620995597493,1.4489872289982804,1.4594871997833252,517770,0.0,0.0
1962-01-10 00:00:00-05:00,1.4621131420135498,1.4686755054928238,1.4621131420135498,1.4621131420135498,313800,0.0,0.0
1962-01-11 00:00:00-05:00,1.4660505247862279,1.477863073348999,1.4660505247862279,1.477863073348999,337335,0.0,0.0
1962-01-12 00:00:00-05:00,1.480488657951355,1.4909884437990693,1.480488657951355,1.480488657951355,462855,0.0,0.0
1962-01-15 00:00:00-05:00,1.4857374858857524,1.4903313355946612,1.4857374858857524,1.4870500564575195,266730,0.0,0.0
1962-01-16 00:00:00-05:00,1.4857369372950446,1.4857369372950446,1.471299648284912,1.471299648284912,266730,0.0,0.0
1962-01-17 00:00:00-05:00,1.4647380022269976,1.4647380022269976,1.443738147137706,1.4476754665374756,439320,0.0,0.0
1962-01-18 00:00:00-05:00,1.451613426208496,1.4660507256884359,1.451613426208496,1.451613426208496,392250,0.0,0.0
1962-01-19 00:00:00-05:00,1.4516140221356326,1.4555513440894121,1.435864046956031,1.4529263973236084,423630,0.0,0.0
1962-01-22 00:00:00-05:00,1.4529245640821131,1.4673620476621794,1.4489871489014787,1.450299620628357,290265,0.0,0.0
1962-01-23 00:00:00-05:00,1.4496439122053333,1.4516126203785933,1.4332377161770067,1.43586266040802,392250,0.0,0.0
1962-01-24 00:00:00-05:00,1.43586212310275,1.4437371492385864,1.4286435291686899,1.4437371492385864,431475,0.0,0.0
1962-01-25 00:00:00-05:00,1.4437374132790535,1.4555496600587279,1.4253625125929,1.4279874563217163,337335,0.0,0.0
1962-01-26 00:00:00-05:00,1.4279876918657777,1.4332376783841994,1.4201127611855595,1.4207690954208374,258885,0.0,0.0
1962-01-29 00:00:00-05:00,1.4207695623720331,1.4306132044088176,1.3964884281158447,1.3964884281158447,611910,0.0,0.0
1962-01-30 00:00:00-05:00,1.3964879459080894,1.4043628764572729,1.3787692785263062,1.3787692785263062,776655,0.0,0.0
1962-01-31 00:00:00-05:00,1.3925517317222407,1.4227389097213745,1.3925517317222407,1.4227389097213745,800190,0.0,0.0
1962-02-01 00:00:00-05:00,1.437175619966312,1.459488046276892,1.437175619966312,1.4555504322052002,674670,0.0,0.0
1962-02-02 00:00:00-05:00,1.4555495797666589,1.4647371768951416,1.448987220806615,1.4647371768951416,533460,0.0,0.0
1962-02-05 00:00:00-05:00,1.4647382429332159,1.4647382429332159,1.4384883952091445,1.4463633298873901,329490,0.0,0.0
1962-02-06 00:00:00-05:00,1.4465602047226664,1.449185507517187,1.4413095009253802,1.4478727579116821,274575,0.000956,0.0
1962-02-07 00:00:00-05:00,1.449184775352478,1.4570608761733246,1.449184775352478,1.449184775352478,266730,0.0,0.0
1962-02-08 00:00:00-05:00,1.4491844999365344,1.4570605992605368,1.4491844999365344,1.4504971504211426,23535,0.0,0.0
1962-02-09 00:00:00-05:00,1.4504979425917914,1.4609992504119873,1.4439346865843128,1.4609992504119873,455010,0.0,0.0
1962-02-12 00:00:00-05:00,1.4609994719183441,1.472813629147674,1.4596869187260784,1.4623122215270996,298110,0.0,0.0
1962-02-13 00:00:00-05:00,1.4623121241333465,1.4636247754464313,1.438684105873108,1.438684105873108,274575,0.0,0.0
1962-02-14 00:00:00-05:00,1.4386836829147396,1.4439343848316635,1.4334329809978157,1.4360582828521729,219660,0.0,0.0
1962-02-15 00:00:00-05:00,1.4360574759874887,1.4360574759874887,1.4294943232473845,1.4308068752288818,243195,0.0,0.0
1962-02-16 00:00:00-05:00,1.4308077682166351,1.4360583722522196,1.4294952154159546,1.4294952154159546,235350,0.0,0.0
1962-02-19 00:00:00-05:00,1.4294961496329548,1.4360593107584352,1.41243128253206,1.415056586265564,298110,0.0,0.0
1962-02-20 00:00:00-05:00,1.4157119989395142,1.4229315790485586,1.4157119989395142,1.4157119989395142,305955,0.0,0.0
1962-02-21 00:00:00-05:00,1.4157124985956477,1.425557482245387,1.405211091041565,1.405211091041565,384405,0.0,0.0
