Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1991-12-13 00:00:00-05:00,0.329074501991272,0.3677891492843628,0.32423546644895396,0.3484318256378174,143667200,0.0,0.0
1991-12-16 00:00:00-05:00,0.34843179810705216,0.3581104591655814,0.3339141018885533,0.3435927629470825,22585600,0.0,0.0
1991-12-17 00:00:00-05:00,0.3581104591655814,0.3581104591655814,0.33875313704852295,0.3435927629470825,16176000,0.0,0.0
1991-12-18 00:00:00-05:00,0.34359279267669524,0.3532714545726776,0.34359279267669524,0.3532714545726776,10899200,0.0,0.0
1991-12-19 00:00:00-05:00,0.35327166947590743,0.35327166947590743,0.3387533724308014,0.3387533724308014,7299200,0.0,0.0
1991-12-20 00:00:00-05:00,0.3387531638145447,0.3532714519187721,0.3387531638145447,0.3484318256378174,5235200,0.0,0.0
1991-12-23 00:00:00-05:00,0.35327162062513473,0.35327162062513473,0.3387533255876339,0.3460124731063843,7894400,0.0,0.0
1991-12-24 00:00:00-05:00,0.34117273858859226,0.3726288378238678,0.3387532204131819,0.3726288378238678,7129600,0.0,0.0
1991-12-26 00:00:00-05:00,0.3629502915401356,0.4258613288402558,0.3629502915401356,0.42586132884025574,8672000,0.0,0.0
1991-12-27 00:00:00-05:00,0.4307006244646144,0.4307006244646144,0.4016646472222292,0.4113433063030243,6396800,0.0,0.0
1991-12-30 00:00:00-05:00,0.4113433380996685,0.4210219979286194,0.40166467827071767,0.4210219979286194,6627200,0.0,0.0
1991-12-31 00:00:00-05:00,0.4210220608239793,0.48393306374100886,0.41618243481726763,0.4790940284729004,12572800,0.0,0.0
1992-01-02 00:00:00-05:00,0.47909396097984785,0.5371659204477979,0.47425433565492536,0.5347458124160767,22121600,0.0,0.0
1992-01-03 00:00:00-05:00,0.5371660265609535,0.5516837239265442,0.5226477384567261,0.5420050621032715,6092800,0.0,0.0
1992-01-06 00:00:00-05:00,0.5565232551922458,0.5565232551922458,0.46941531365473615,0.5081299543380737,15987200,0.0,0.0
1992-01-07 00:00:00-05:00,0.503290384423499,0.5178086716511697,0.48877268793442935,0.49361172318458557,4940800,0.0,0.0
1992-01-08 00:00:00-05:00,0.4984514474821077,0.4984514474821077,0.42102214229954477,0.4355398416519165,36828800,0.0,0.0
1992-01-09 00:00:00-05:00,0.45005804464843985,0.47909402847290034,0.4452184186417281,0.4790940284729004,20809600,0.0,0.0
1992-01-10 00:00:00-05:00,0.48393333951632184,0.488772968280955,0.45005830111964923,0.46457600593566895,7961600,0.0,0.0
1992-01-13 00:00:00-05:00,0.4742545416721931,0.5178088255624971,0.45973684086794286,0.5032905340194702,8499200,0.0,0.0
